congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2
98,House,14001,47,4,NC,100,0,1,"ANDREWS, Ike Franklin",A000207,1925,2010,-0.178,0.481,-0.183,0.275
98,House,14035,47,9,NC,200,0,1,"MARTIN, James Grubbs",M000183,1935,,0.347,-0.168,0.334,-0.297
98,House,14048,47,7,NC,100,0,1,"ROSE, Charles Grandison, III",R000436,1939,2012,-0.319,0.573,-0.385,0.632
98,House,14233,47,8,NC,100,0,1,"HEFNER, Willie Gathrel (Bill)",H000448,1930,2009,-0.264,0.609,-0.253,0.644
98,House,14262,47,5,NC,100,0,1,"NEAL, Stephen Lybrook",N000016,1934,,-0.145,0.112,-0.165,0.123
98,House,14464,47,3,NC,100,0,1,"WHITLEY, Charles Orville",W000419,1927,2002,-0.175,0.73,-0.17,0.721
98,House,15012,47,6,NC,100,0,1,"BRITT, Charles Robin",B000845,1942,,-0.178,0.123,-0.177,0.122
98,House,15017,47,11,NC,100,0,1,"CLARKE, James McClure",C000462,1917,1999,-0.204,0.104,-0.273,0.218
98,House,15073,47,2,NC,100,0,1,"VALENTINE, Itimous Thaddeus, Jr., (Tim)",V000006,1926,2015,-0.084,0.465,-0.086,0.539
98,House,14812,36,1,ND,100,0,1,"DORGAN, Byron Leslie",D000432,1942,,-0.267,0.09,-0.165,-0.394
98,House,5495,24,5,OH,200,0,1,"LATTA, Delbert Leroy",L000116,1920,2016,0.391,-0.084,0.442,-0.164
98,House,11034,24,10,OH,200,0,1,"MILLER, Clarence E.",M000718,1917,2011,0.416,-0.304,0.381,-0.72
98,House,11058,24,15,OH,200,0,1,"WYLIE, Chalmers Pangburn",W000781,1920,1998,0.23,-0.13,0.241,-0.208
98,House,12030,24,21,OH,100,0,1,"STOKES, Louis",S000948,1925,2015,-0.578,-0.312,-0.586,-0.206
98,House,13040,24,14,OH,100,0,1,"SEIBERLING, John Frederick",S000230,1918,2008,-0.496,-0.457,-0.489,-0.337
98,House,14045,24,16,OH,200,0,1,"REGULA, Ralph Straus",R000141,1924,,0.221,-0.223,0.164,-0.207
98,House,14070,24,1,OH,100,0,1,"LUKEN, Thomas Andrew",L000508,1925,,-0.163,-0.077,-0.204,-0.096
98,House,14225,24,2,OH,200,0,1,"GRADISON, Willis David, Jr.",G000349,1928,,0.233,-0.338,0.267,-0.508
98,House,14245,24,8,OH,200,0,1,"KINDNESS, Thomas Norman",K000190,1929,2004,0.419,-0.051,0.385,-0.046
98,House,14402,24,18,OH,100,0,1,"APPLEGATE, Douglas Earl",A000214,1928,,-0.106,0.166,-0.11,0.049
98,House,14443,24,20,OH,100,0,1,"OAKAR, Mary Rose",O000001,1940,,-0.4,0.07,-0.389,0.015
98,House,14445,24,13,OH,100,0,1,"PEASE, Donald James",P000170,1931,2002,-0.308,-0.329,-0.281,-0.295
98,House,14632,24,3,OH,100,0,1,"HALL, Tony Patrick",H000074,1942,,-0.28,0.155,-0.217,-0.201
98,House,14671,24,17,OH,200,0,1,"WILLIAMS, Lyle",W000528,1942,2008,0.037,-0.139,0.027,-0.128
98,House,14818,24,11,OH,100,0,1,"ECKART, Dennis Edward",E000031,1950,,-0.242,-0.258,-0.207,-0.403
98,House,14844,24,6,OH,200,0,1,"McEWEN, Bob",M000432,1950,,0.359,0.089,0.329,0.053
98,House,14875,24,4,OH,200,0,1,"OXLEY, Michael Garver",O000163,1944,2016,0.382,-0.093,0.377,-0.126
98,House,15020,24,7,OH,200,0,1,"DeWINE, Michael",D000294,1947,,0.289,-0.418,0.404,-0.302
98,House,15024,24,19,OH,100,0,1,"FEIGHAN, Edward Farrell",F000059,1947,,-0.304,-0.267,-0.237,-0.341
98,House,15029,24,9,OH,100,0,1,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.109,-0.262,-0.281
98,House,15030,24,12,OH,200,0,1,"KASICH, John Richard",K000016,1952,,0.314,0.013,0.328,-0.13
98,House,14026,53,1,OK,100,0,1,"JONES, James Robert",J000232,1939,,-0.095,0.444,-0.079,0.114
98,House,14219,53,6,OK,100,0,1,"ENGLISH, Glenn Lee, Jr.",E000184,1940,,-0.027,0.603,-0.022,0.349
98,House,14415,53,5,OK,200,0,1,"EDWARDS, Marvin Henry (Mickey)",E000077,1937,,0.394,-0.05,0.341,-0.13
98,House,14462,53,3,OK,100,0,1,"WATKINS, Wesley Wade",W000194,1938,,-0.126,0.741,-0.183,0.633
98,House,14667,53,2,OK,100,0,1,"SYNAR, Michael Lynn",S001139,1950,1996,-0.321,-0.032,-0.277,0.025
98,House,14843,53,4,OK,100,0,1,"McCURDY, David Keith",M000398,1950,,-0.112,0.299,-0.118,0.478
98,House,14201,72,1,OR,100,0,1,"AuCOIN, Les",A000337,1942,,-0.231,-0.418,-0.178,-0.519
98,House,14281,72,4,OR,100,0,1,"WEAVER, James Howard",W000227,1927,,-0.311,-0.578,-0.265,-0.643
98,House,14864,72,5,OR,200,0,1,"SMITH, Dennis Alan (Denny)",S000527,1938,,0.603,-0.182,0.676,0.009
98,House,14871,72,3,OR,100,0,1,"WYDEN, Ronald Lee",W000779,1949,,-0.323,-0.443,-0.32,-0.304
98,House,15063,72,2,OR,200,0,1,"SMITH, Robert Freeman",S000607,1931,,0.396,-0.203,0.308,0.059
98,House,10607,14,10,PA,200,0,1,"McDADE, Joseph Michael",M000399,1931,,0.093,-0.355,0.067,-0.223
98,House,11067,14,20,PA,100,0,1,"GAYDOS, Joseph Matthew",G000105,1926,2015,-0.278,0.398,-0.277,0.446
98,House,12010,14,13,PA,200,0,1,"COUGHLIN, Robert Lawrence",C000807,1929,2001,0.204,-0.844,0.189,-0.982
98,House,12035,14,6,PA,100,0,1,"YATRON, Gus",Y000014,1927,2003,-0.174,0.094,-0.203,0.163
98,House,14052,14,9,PA,200,0,1,"SHUSTER, E. G. (Bud)",S000394,1932,,0.416,0.144,0.419,0.112
98,House,14072,14,12,PA,100,0,1,"MURTHA, John Patrick, Jr.",M001120,1932,2010,-0.265,0.569,-0.336,0.802
98,House,14217,14,7,PA,100,0,1,"EDGAR, Robert William",E000043,1943,2013,-0.334,-0.718,-0.418,-0.677
98,House,14273,14,5,PA,200,0,1,"SCHULZE, Richard Taylor",S000146,1929,,0.271,-0.036,0.303,-0.177
98,House,14288,14,19,PA,200,0,1,"GOODLING, William Franklin",G000291,1927,,0.336,-0.494,0.295,-0.956
98,House,14431,14,8,PA,100,0,1,"KOSTMAYER, Peter Houston",K000319,1946,,-0.298,-0.573,-0.326,-0.439
98,House,14441,14,22,PA,100,0,1,"MURPHY, Austin John",M001088,1927,,-0.081,-0.357,-0.149,-0.009
98,House,14460,14,18,PA,100,0,1,"WALGREN, Douglas",W000044,1940,,-0.247,-0.317,-0.234,-0.471
98,House,14461,14,16,PA,200,0,1,"WALKER, Robert Smith",W000068,1942,,0.581,-0.639,0.599,-0.801
98,House,14612,14,23,PA,200,0,1,"CLINGER, William Floyd, Jr.",C000523,1929,,0.176,-0.221,0.162,-0.34
98,House,14629,14,2,PA,100,0,1,"GRAY, William Herbert, III",G000402,1941,2013,-0.511,-0.219,-0.604,-0.164
98,House,14654,14,15,PA,200,0,1,"RITTER, Donald Lawrence",R000277,1940,,0.268,-0.154,0.324,-0.42
98,House,14808,14,14,PA,100,0,1,"COYNE, William Joseph",C000846,1936,2013,-0.494,-0.119,-0.569,0.219
98,House,14823,14,1,PA,100,0,1,"FOGLIETTA, Thomas Michael",F000235,1928,2004,-0.506,-0.057,-0.5,-0.027
98,House,15008,14,3,PA,100,0,1,"BORSKI, Robert Anthony, Jr.",B000644,1948,,-0.416,0.406,-0.423,0.1
98,House,15026,14,17,PA,200,0,1,"GEKAS, George William",G000121,1930,,0.426,-0.295,0.367,-0.357
98,House,15027,14,11,PA,100,0,1,"HARRISON, Frank Girard",H000269,1940,2009,-0.433,0.306,-0.42,0.27
98,House,15031,14,4,PA,100,0,1,"KOLTER, Joseph Paul",K000307,1926,,-0.28,0.388,-0.306,0.24
98,House,15056,14,21,PA,200,0,1,"RIDGE, Thomas Joseph",R000243,1945,,0.186,-0.669,0.114,-0.444
98,House,10561,5,1,RI,100,0,1,"ST. GERMAIN, Fernand Joseph",S000762,1928,2014,-0.355,-0.091,-0.364,0.069
98,House,14857,5,2,RI,200,0,1,"SCHNEIDER, Claudine",S000136,1947,,-0.026,-0.733,-0.032,-0.727
98,House,13042,48,2,SC,200,0,1,"SPENCE, Floyd Davidson",S000718,1928,2001,0.32,0.185,0.315,0.176
98,House,14212,48,3,SC,100,0,1,"DERRICK, Butler Carson, Jr.",D000267,1936,2014,-0.215,0.258,-0.185,0.106
98,House,14609,48,4,SC,200,0,1,"CAMPBELL, Carroll Ashmore, Jr.",C000079,1940,2005,0.306,0.115,0.323,0.147
98,House,14830,48,1,SC,200,0,1,"HARTNETT, Thomas Forbes",H000302,1941,,0.503,0.142,0.556,0.221
98,House,15064,48,5,SC,100,0,1,"SPRATT, John McKee, Jr.",S000749,1942,,-0.256,0.255,-0.17,0.053
98,House,15068,48,6,SC,100,0,1,"TALLON, Robert Mooneyhan, Jr. (Robin)",T000034,1946,,-0.1,0.366,-0.16,0.215
98,House,14617,37,1,SD,100,0,1,"DASCHLE, Thomas Andrew",D000064,1947,,-0.303,0.114,-0.226,0
98,House,10616,54,1,TN,200,0,1,"QUILLEN, James Henry",Q000013,1916,2003,0.246,0.23,0.21,0.441
98,House,10719,54,2,TN,200,0,1,"DUNCAN, John James",D000534,1919,1988,0.194,0.21,0.157,0.212
98,House,12038,54,8,TN,100,0,1,"JONES, Ed",J000216,1912,1999,-0.245,0.827,-0.292,0.755
98,House,14224,54,9,TN,100,0,1,"FORD, Harold Eugene",F000261,1945,,-0.438,-0.064,-0.464,0.039
98,House,14251,54,3,TN,100,0,1,"LLOYD, Marilyn Laird",L000381,1929,,-0.058,0.452,-0.039,0.828
98,House,14423,54,6,TN,100,0,1,"GORE, Albert Arnold, Jr.",G000321,1948,,-0.316,0.155,-0.242,0.206
98,House,14607,54,5,TN,100,0,1,"BONER, William Hill",B000615,1945,,-0.228,0.455,-0.266,0.627
98,House,15019,54,4,TN,100,0,1,"COOPER, James Hayes Shofner",C000754,1954,,-0.162,-0.033,-0.165,0.201
98,House,15066,54,7,TN,200,0,1,"SUNDQUIST, Donald Kenneth",S001075,1936,,0.371,-0.202,0.282,0.163
98,House,1077,49,9,TX,100,0,1,"BROOKS, Jack Bascom",B000880,1922,2012,-0.407,0.725,-0.366,0.571
98,House,10391,49,12,TX,100,0,1,"WRIGHT, James Claude, Jr.",W000763,1922,2015,-0.383,0.672,-0.368,0.663
98,House,10520,49,20,TX,100,0,1,"GONZ脕LEZ, Henry B.",G000272,1916,2000,-0.538,0.558,-0.617,0.607
98,House,10614,49,10,TX,100,0,1,"PICKLE, James Jarrell (Jake)",P000328,1913,2005,-0.218,0.523,-0.198,0.439
98,House,10716,49,15,TX,100,0,1,"de la GARZA, Eligio, II (Kika)",D000203,1927,,-0.255,0.757,-0.31,0.706
98,House,11023,49,23,TX,100,0,1,"KAZEN, Abraham, Jr.",K000025,1919,1987,-0.219,0.747,-0.166,0.871
98,House,13002,49,7,TX,200,0,1,"ARCHER, William Reynolds, Jr.",A000215,1928,,0.496,0.2,0.524,-0.066
98,House,14062,49,2,TX,100,0,1,"WILSON, Charles",W000570,1933,2010,-0.196,0.474,-0.189,0.834
98,House,14234,49,13,TX,100,0,1,"HIGHTOWER, Jack English",H000582,1926,2013,-0.115,0.711,-0.058,0.749
98,House,14290,49,22,TX,200,0,1,"PAUL, Ronald Ernest",P000583,1935,,0.863,-0.505,0.997,-0.076
98,House,14291,49,1,TX,100,0,1,"HALL, Sam Blakeley, Jr.",H000070,1924,1994,0.054,0.936,0.079,0.848
98,House,14626,49,24,TX,100,0,1,"FROST, Jonas Martin",F000392,1942,,-0.316,0.354,-0.379,0.627
98,House,14628,49,6,TX,200,0,1,"GRAMM, William Philip (Phil)",G000365,1942,,0.551,-0.108,0.561,0.17
98,House,14633,49,19,TX,100,0,1,"HANCE, Kent Ronald",H000144,1942,,-0.042,0.747,-0.094,0.933
98,House,14641,49,11,TX,100,0,1,"LEATH, James Marvin",L000180,1931,2000,0.049,0.999,0.098,0.995
98,House,14643,49,18,TX,100,0,1,"LELAND, George Thomas (Mickey)",L000237,1944,1989,-0.596,-0.228,-0.628,-0.244
98,House,14645,49,21,TX,200,0,1,"LOEFFLER, Thomas Gilbert",L000396,1946,,0.425,0.229,0.43,0.327
98,House,14664,49,17,TX,100,0,1,"STENHOLM, Charles Walter",S000851,1938,,0.019,1,0.227,0.962
98,House,14822,49,8,TX,200,0,1,"FIELDS, Jack Milton, Jr.",F000111,1952,,0.541,-0.128,0.479,-0.185
98,House,14828,49,4,TX,100,0,1,"HALL, Ralph Moody",H000067,1923,,0.096,0.995,0.053,0.843
98,House,14850,49,14,TX,100,0,1,"PATMAN, William Neff",P000104,1927,2008,-0.03,0.923,0.012,1
98,House,15001,49,25,TX,100,0,1,"ANDREWS, Michael Allen",A000209,1944,,-0.135,0.32,-0.092,0.306
98,House,15002,49,3,TX,200,0,1,"BARTLETT, Harry Stephen (Steve)",B000204,1947,,0.46,0.139,0.506,-0.078
98,House,15013,49,5,TX,100,0,1,"BRYANT, John Wiley",B000997,1947,,-0.358,0.135,-0.349,0.188
98,House,15018,49,16,TX,100,0,1,"COLEMAN, Ronald D'Emory",C000621,1941,,-0.402,0.548,-0.298,0.477
98,House,15049,49,27,TX,100,0,1,"ORTIZ, Solomon P.",O000107,1937,,-0.272,0.712,-0.314,0.714
98,House,15074,49,26,TX,100,0,1,"VANDERGRIFF, Tommy (Tom) Joe",V000026,1926,2010,0.029,0.38,0.027,0.397
98,House,14438,67,2,UT,200,0,1,"MARRIOTT, David Daniel",M000143,1939,,0.264,0.097,0.291,0.094
98,House,14829,67,1,UT,200,0,1,"HANSEN, James Vear",H000172,1932,,0.496,0.143,0.546,0.153
98,House,15047,67,3,UT,200,0,1,"NIELSON, Howard Curtis",N000106,1924,,0.505,0.119,0.546,0.014
98,House,14240,6,1,VT,200,0,1,"JEFFORDS, James Merrill",J000072,1934,2014,0.014,-0.687,0.017,-0.741
98,House,12011,40,5,VA,100,0,1,"DANIEL, Wilbur Clarence (Dan)",D000038,1914,1988,0.161,0.775,0.212,0.97
98,House,12033,40,2,VA,200,0,1,"WHITEHURST, George William",W000406,1925,,0.233,0.06,0.251,0.087
98,House,13036,40,7,VA,200,0,1,"ROBINSON, James Kenneth",R000337,1916,1990,0.333,0.377,0.357,0.285
98,House,14043,40,8,VA,200,0,1,"PARRIS, Stanford E.",P000080,1929,2010,0.287,-0.179,0.245,-0.029
98,House,14802,40,3,VA,200,0,1,"BLILEY, Thomas Jerome, Jr.",B000556,1932,,0.382,-0.13,0.345,0.181
98,House,14869,40,10,VA,200,0,1,"WOLF, Frank Rudolph",W000672,1939,,0.284,-0.213,0.229,-0.159
98,House,15003,40,1,VA,200,0,1,"BATEMAN, Herbert Harvell",B000229,1928,2000,0.242,0.191,0.277,0.124
98,House,15010,40,9,VA,100,0,1,"BOUCHER, Frederick C.",B000657,1946,,-0.265,0.189,-0.341,0.254
98,House,15048,40,6,VA,100,0,1,"OLIN, James R.",O000069,1920,2006,-0.119,0.05,-0.073,0.005
98,House,15060,40,4,VA,100,0,1,"SISISKY, Norman",S000453,1927,2001,-0.122,0.453,-0.133,0.488
98,House,10726,73,5,WA,100,0,1,"FOLEY, Thomas Stephen",F000239,1929,2013,-0.354,0.192,-0.433,0.398
98,House,14044,73,1,WA,200,0,1,"PRITCHARD, Joel McFee",P000546,1925,1997,0.109,-0.587,0.14,-0.493
98,House,14208,73,3,WA,100,0,1,"BONKER, Don Leroy",B000620,1937,,-0.336,-0.059,-0.334,-0.144
98,House,14413,73,6,WA,100,0,1,"DICKS, Norman DeValois",D000327,1940,,-0.312,0.11,-0.298,0.231
98,House,14646,73,7,WA,100,0,1,"LOWRY, Michael Edward",L000486,1939,,-0.401,-0.563,-0.497,-0.546
98,House,14666,73,2,WA,100,0,1,"SWIFT, Allan Byron",S001115,1935,,-0.43,0.099,-0.417,-0.04
98,House,14847,73,4,WA,200,0,1,"MORRISON, Sidney Wallace",M000999,1933,,0.153,-0.158,0.182,-0.178
98,House,15016,73,8,WA,200,0,1,"CHANDLER, Rodney Dennis",C000293,1942,,0.254,-0.612,0.185,-0.33
98,House,14448,56,4,WV,100,0,1,"RAHALL, Nick Joe, II",R000011,1949,,-0.306,0.45,-0.27,-0.034
98,House,15065,56,2,WV,100,0,1,"STAGGERS, Harley Orrin, Jr.",S000779,1951,,-0.315,0.158,-0.35,0.179
98,House,15077,56,3,WV,100,0,1,"WISE, Robert Ellsworth, Jr.",W000654,1948,,-0.32,0.253,-0.243,-0.012
98,House,15083,56,1,WV,100,0,1,"MOLLOHAN, Alan Bowlby",M000844,1943,,-0.292,0.657,-0.312,0.649
98,House,5101,25,2,WI,100,0,1,"KASTENMEIER, Robert William",K000020,1924,2015,-0.514,-0.452,-0.473,-0.446
98,House,10463,25,4,WI,100,0,1,"ZABLOCKI, Clement John",Z000001,1912,1983,-0.355,0.293,-0.422,0.454
98,House,12036,25,7,WI,100,0,1,"OBEY, David Ross",O000007,1938,,-0.45,-0.063,-0.454,-0.203
98,House,13003,25,1,WI,100,0,1,"ASPIN, Leslie",A000224,1938,1995,-0.32,-0.125,-0.307,0.145
98,House,14655,25,8,WI,200,0,1,"ROTH, Toby A.",R000459,1938,,0.351,-0.21,0.275,-0.145
98,House,14657,25,9,WI,200,0,1,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.641,-0.594,0.466,-0.542
98,House,14675,25,6,WI,200,0,1,"PETRI, Thomas Evert",P000265,1940,,0.379,-0.367,0.288,-0.531
98,House,14827,25,3,WI,200,0,1,"GUNDERSON, Steven Craig",G000524,1951,,0.203,-0.293,0.227,-0.427
98,House,15044,25,5,WI,100,0,1,"MOODY, Jim",M000881,1935,,-0.347,-0.566,-0.331,-0.476
98,House,15082,25,4,WI,100,2,2,"KLECZKA, Gerald Daniel",K000259,1943,,-0.322,-0.093,-0.275,-0.119
98,House,14611,68,1,WY,200,0,1,"CHENEY, Richard Bruce",C000344,1941,,0.523,-0.068,0.561,0.063
98,Senate,14705,41,0,AL,100,0,1,"HEFLIN, Howell Thomas",H000445,1921,2005,-0.095,0.995,-0.082,0.997
98,Senate,14901,41,0,AL,200,0,1,"DENTON, Jeremiah Andrew, Jr.",D000259,1924,2014,0.467,0.182,0.517,0.048
98,Senate,12109,81,0,AK,200,0,1,"STEVENS, Theodore Fulton (Ted)",S000888,1923,2010,0.219,-0.5,0.329,-0.66
98,Senate,14907,81,0,AK,200,0,1,"MURKOWSKI, Frank Hughes",M001085,1933,,0.346,-0.275,0.375,-0.392
98,Senate,3658,61,0,AZ,200,0,1,"GOLDWATER, Barry Morris",G000267,1909,1998,0.641,-0.289,0.722,-0.627
98,Senate,14502,61,0,AZ,100,0,1,"DeCONCINI, Dennis Webster",D000185,1937,,-0.216,0.564,-0.203,0.639
98,Senate,10791,42,0,AR,100,0,1,"PRYOR, David Hampton",P000556,1934,,-0.322,0.598,-0.292,0.625
98,Senate,14300,42,0,AR,100,0,1,"BUMPERS, Dale",B001057,1925,2016,-0.362,0.389,-0.375,0.443
98,Senate,12103,71,0,CA,100,0,1,"CRANSTON, Alan",C000877,1914,2000,-0.387,-0.207,-0.439,-0.263
98,Senate,14915,71,0,CA,200,0,1,"WILSON, Pete",W000607,1933,,0.352,-0.428,0.414,-0.301
98,Senate,14002,62,0,CO,200,0,1,"ARMSTRONG, William Lester",A000219,1937,2016,0.508,-0.14,0.483,0.234
98,Senate,14305,62,0,CO,100,0,1,"HART, Gary Warren",H000287,1936,,-0.422,0.087,-0.38,-0.4
98,Senate,12032,1,0,CT,200,0,1,"WEICKER, Lowell Palmer, Jr.",W000253,1931,,0.072,-0.995,-0.006,-1
98,Senate,14213,1,0,CT,100,0,1,"DODD, Christopher John",D000388,1944,,-0.328,-0.317,-0.38,-0.396
98,Senate,11044,11,0,DE,200,0,1,"ROTH, William Victor, Jr.",R000460,1921,2003,0.272,-0.39,0.313,-0.374
98,Senate,14101,11,0,DE,100,0,1,"BIDEN, Joseph Robinette, Jr.",B000444,1942,,-0.314,-0.042,-0.353,0.1
98,Senate,13101,43,0,FL,100,0,1,"CHILES, Lawton Mainor, Jr.",C000356,1930,1998,-0.224,0.555,-0.183,0.246
98,Senate,14905,43,0,FL,200,0,1,"HAWKINS, Paula",H000374,1927,2009,0.185,-0.003,0.204,-0.036
98,Senate,14108,44,0,GA,100,0,1,"NUNN, Samuel Augustus",N000171,1938,,-0.145,0.754,-0.112,0.702
98,Senate,14906,44,0,GA,200,0,1,"MATTINGLY, Mack Francis",M000257,1931,,0.333,0.129,0.365,0.139
98,Senate,4812,82,0,HI,100,0,1,"INOUYE, Daniel Ken",I000025,1924,2012,-0.319,0.062,-0.333,0.045
98,Senate,10605,82,0,HI,100,0,1,"MATSUNAGA, Spark Masayuki",M000250,1916,1990,-0.379,-0.032,-0.362,-0.158
98,Senate,11029,63,0,ID,200,0,1,"McCLURE, James Albertus",M000346,1924,2011,0.492,0.043,0.521,-0.034
98,Senate,14056,63,0,ID,200,0,1,"SYMMS, Steven Douglas",S001138,1938,,0.687,0.355,0.675,0.415
98,Senate,11205,21,0,IL,200,0,1,"PERCY, Charles Harting",P000222,1919,2011,0.099,-0.861,0.155,-0.536
98,Senate,14902,21,0,IL,100,0,1,"DIXON, Alan John",D000366,1927,2014,-0.188,0.312,-0.195,0.225
98,Senate,14447,22,0,IN,200,0,1,"QUAYLE, James Danforth (Dan)",Q000007,1947,,0.498,-0.691,0.506,-0.67
98,Senate,14506,22,0,IN,200,0,1,"LUGAR, Richard Green",L000504,1932,,0.304,-0.466,0.417,-0.621
98,Senate,14226,31,0,IA,200,0,1,"GRASSLEY, Charles Ernest",G000386,1933,,0.345,-0.068,0.235,0.107
98,Senate,14707,31,0,IA,200,0,1,"JEPSEN, Roger William",J000101,1928,,0.337,-0.012,0.275,0.138
98,Senate,10513,32,0,KS,200,0,1,"DOLE, Robert Joseph",D000401,1923,,0.322,-0.279,0.41,-0.461
98,Senate,14708,32,0,KS,200,0,1,"KASSEBAUM, Nancy Landon",K000017,1932,,0.2,-0.566,0.205,-0.519
98,Senate,14106,51,0,KY,100,0,1,"HUDDLESTON, Walter Darlington",H000905,1926,,-0.314,0.532,-0.269,0.489
98,Senate,14302,51,0,KY,100,0,1,"FORD, Wendell Hampton",F000268,1924,2015,-0.277,0.705,-0.323,0.689
98,Senate,5767,45,0,LA,100,0,1,"LONG, Russell Billiu",L000428,1918,2003,-0.18,0.873,-0.138,0.912
98,Senate,14107,45,0,LA,100,0,1,"JOHNSTON, John Bennett, Jr.",J000189,1932,,-0.192,0.765,-0.173,0.812
98,Senate,14010,2,0,ME,200,0,1,"COHEN, William Sebastian",C000598,1940,,0.1,-0.615,0.023,-0.291
98,Senate,14713,2,0,ME,100,0,5,"MITCHELL, George John",M000811,1933,,-0.347,-0.03,-0.328,0.038
98,Senate,10535,52,0,MD,200,0,1,"MATHIAS, Charles McCurdy, Jr.",M000241,1922,2010,-0.033,-0.999,-0.004,-1
98,Senate,13039,52,0,MD,100,0,1,"SARBANES, Paul Spyros",S000064,1933,,-0.435,-0.221,-0.434,-0.246
98,Senate,10808,3,0,MA,100,0,1,"KENNEDY, Edward Moore (Ted)",K000105,1932,2009,-0.443,-0.49,-0.45,-0.543
98,Senate,14279,3,0,MA,100,0,1,"TSONGAS, Paul Efthemios",T000393,1941,1997,-0.383,-0.498,-0.369,-0.404
98,Senate,11043,23,0,MI,100,0,1,"RIEGLE, Donald Wayne, Jr.",R000249,1938,,-0.426,-0.121,-0.422,0.026
98,Senate,14709,23,0,MI,100,0,1,"LEVIN, Carl",L000261,1934,,-0.395,-0.116,-0.452,-0.097
98,Senate,14701,33,0,MN,200,0,1,"BOSCHWITZ, Rudolph Eli (Rudy)",B000647,1930,,0.275,-0.734,0.151,-0.535
98,Senate,14703,33,0,MN,200,0,1,"DURENBERGER, David Ferdinand",D000566,1934,,0.115,-0.793,0.179,-0.811
98,Senate,8883,46,0,MS,100,0,1,"STENNIS, John Cornelius",S000852,1901,1995,-0.056,0.998,-0.109,0.462
98,Senate,14009,46,0,MS,200,0,1,"COCHRAN, William Thad",C000567,1937,,0.287,0.051,0.22,-0.104
98,Senate,12104,34,0,MO,100,0,1,"EAGLETON, Thomas Francis",E000004,1929,2007,-0.38,0.209,-0.354,0.214
98,Senate,14501,34,0,MO,200,0,1,"DANFORTH, John Claggett",D000030,1936,,0.196,-0.641,0.226,-0.776
98,Senate,12039,64,0,MT,100,0,1,"MELCHER, John",M000635,1924,,-0.329,0.398,-0.44,0.741
98,Senate,14203,64,0,MT,100,0,1,"BAUCUS, Max Sieben",B000243,1941,,-0.212,0.017,-0.315,0.509
98,Senate,14512,35,0,NE,100,0,1,"ZORINSKY, Edward",Z000013,1928,1987,-0.095,0.995,-0.013,1
98,Senate,14704,35,0,NE,100,0,1,"EXON, J. James",E000284,1921,2005,-0.214,0.868,-0.174,0.985
98,Senate,14077,65,0,NV,200,0,1,"LAXALT, Paul Dominque",L000148,1922,,0.49,-0.146,0.438,-0.412
98,Senate,14913,65,0,NV,200,0,1,"HECHT, Jacob Chic",H000439,1928,2006,0.491,-0.147,0.442,-0.288
98,Senate,14706,4,0,NH,200,0,1,"HUMPHREY, Gordon John",H000951,1940,,0.589,0.032,0.488,0.323
98,Senate,14909,4,0,NH,200,0,1,"RUDMAN, Warren Bruce",R000497,1930,2012,0.301,-0.673,0.38,-0.748
98,Senate,14702,12,0,NJ,100,0,1,"BRADLEY, William Warren (Bill)",B001225,1943,,-0.313,-0.568,-0.271,-0.392
98,Senate,14914,12,0,NJ,100,0,1,"LAUTENBERG, Frank Raleigh",L000123,1924,2013,-0.382,-0.579,-0.395,-0.579
98,Senate,14103,66,0,NM,200,0,1,"DOMENICI, Pete Vichi",D000407,1932,,0.257,-0.247,0.25,-0.407
98,Senate,14912,66,0,NM,100,0,1,"BINGAMAN, Jesse Francis, Jr. (Jeff)",B000468,1943,,-0.266,0.045,-0.319,0.032
98,Senate,14508,13,0,NY,100,0,1,"MOYNIHAN, Daniel Patrick",M001054,1927,2003,-0.301,-0.414,-0.276,-0.567
98,Senate,14900,13,0,NY,200,0,1,"D'AMATO, Alfonse Marcello",D000018,1937,,0.182,-0.337,0.139,-0.203
98,Senate,14105,47,0,NC,200,0,1,"HELMS, Jesse",H000463,1921,2008,0.631,0.776,0.575,0.818
98,Senate,14903,47,0,NC,200,0,1,"EAST, John Porter",E000017,1931,1986,0.603,0.658,0.61,0.793
98,Senate,1252,36,0,ND,100,0,1,"BURDICK, Quentin Northrup",B001077,1908,1992,-0.371,0.42,-0.362,0.41
98,Senate,10569,36,0,ND,200,0,1,"ANDREWS, Mark",A000208,1926,,0.087,-0.024,-0.008,-0.135
98,Senate,14073,24,0,OH,100,0,1,"METZENBAUM, Howard Morton",M000678,1917,2008,-0.492,-0.266,-0.509,-0.451
98,Senate,14304,24,0,OH,100,0,1,"GLENN, John Herschel, Jr.",G000236,1921,,-0.262,-0.067,-0.261,-0.049
98,Senate,14700,53,0,OK,100,0,1,"BOREN, David Lyle",B000639,1941,,-0.142,0.771,-0.124,0.905
98,Senate,14908,53,0,OK,200,0,1,"NICKLES, Donald Lee",N000102,1948,,0.52,0.111,0.435,0.494
98,Senate,11203,72,0,OR,200,0,1,"HATFIELD, Mark Odom",H000343,1922,2011,0.056,-0.773,0.049,-0.881
